DateTime,Pressure,Speed#1(0.2m),Dir#1(0.2m),Speed#2(0.3m),Dir#2(0.3m),Speed#3(0.4m),Dir#3(0.4m),Speed#4(0.5m),Dir#4(0.5m),Speed#5(0.6m),Dir#5(0.6m),SSC_25cm,SSC_50cm
2014/9/26 21:40,0.061,0.284,86.98,0.326,92.46,0.396,2.31,0.318,13.99,0.223,354.34,,
2014/9/26 21:42,0.071,0.12,263.29,0.247,233.55,0.164,316.48,0.291,242.38,0.088,119.18,,
2014/9/26 21:44,0.087,0.271,45.75,0.415,205.39,0.222,191.41,0.309,339.75,0.288,321.5,,
2014/9/26 21:46,0.102,0.051,104.86,0.194,213.85,0.204,197.37,0.136,135.3,0.464,185.81,,
2014/9/26 21:48,0.125,0.177,213.69,0.05,107.35,0.04,236.31,0.252,166.24,0.341,193.22,,
2014/9/26 21:50,0.141,0.052,277.67,0.139,113.25,0.161,224.24,0.116,140.95,0.277,178.55,,
2014/9/26 21:52,0.156,0.057,85.99,0.027,353.66,0.105,303.39,0.107,113.2,0.061,211.61,,
2014/9/26 21:54,0.181,0.2,193.9,0.115,286.7,0.102,321.78,0.051,267.75,0.158,114.62,,
2014/9/26 21:56,0.211,0.078,34.09,0.052,158.4,0.208,325.01,0.051,254.05,0.168,194.87,,
2014/9/26 21:58,0.245,0.054,12.76,0.155,333.6,0.105,21.9,0.219,256.03,0.119,217.16,,
2014/9/26 22:00,0.289,0.169,15.76,0.151,278.4,0.051,293.05,0.311,335.91,0.034,285.26,,
2014/9/26 22:02,0.316,0.062,328.88,0.081,52.56,0.255,171.65,0.056,85.91,0.141,326.87,,
2014/9/26 22:04,0.346,0.084,213.31,0.083,313.53,0.23,337.78,0.052,259.99,0.294,8.41,,
2014/9/26 22:06,0.395,0.141,329.25,0.118,178.06,0.061,173.45,0.25,285.09,0.063,251.57,,
2014/9/26 22:08,0.43,0.15,246.35,0.136,243.43,0.145,307.42,0.083,224.03,0.168,315.96,,
2014/9/26 22:10,0.476,0.282,257.93,0.031,307.23,0.235,283.56,0.232,219.05,0.297,286.61,,
2014/9/26 22:12,0.52,0.212,283.38,0.052,196.7,0.139,248.96,0.202,317,0.188,294.8,,
2014/9/26 22:14,0.565,0.293,272.54,0.191,269.7,0.198,266.82,0.021,324.78,0.129,295.18,,
2014/9/26 22:16,0.608,0.147,290.65,0.186,343.8,0.271,328.6,0.223,294.95,0.085,280.12,,
2014/9/26 22:18,0.657,0.225,206.68,0.128,248.45,0.112,274.09,0.057,293.86,0.09,24.29,,
2014/9/26 22:20,0.702,0.142,306.71,0.165,250.58,0.034,245.7,0.086,207.76,0.101,258.02,,
2014/9/26 22:22,0.748,0.15,313.38,0.211,279.02,0.082,311.05,0.122,332.59,0.255,316.75,,
2014/9/26 22:24,0.803,0.063,275.44,0.204,282.74,0.194,290.21,0.086,259.34,0.294,281.77,,
2014/9/26 22:26,0.847,0.066,292.29,0.08,164.74,0.245,281.77,0.076,228.18,0.127,279.09,,
2014/9/26 22:28,0.906,0.12,271.91,0.273,309.64,0.241,283.17,0.218,249.57,0.173,332.84,,
2014/9/26 22:30,0.954,0.262,285.04,0.263,269.13,0.215,241.65,0.138,306.45,0.153,283.22,,
2014/9/26 22:32,1.008,0.103,305.08,0.243,317.17,0.266,280.17,0.123,254.95,0.071,253.61,,
2014/9/26 22:34,1.052,0.232,326.24,0.403,332.23,0.189,270.61,0.309,270.19,0.109,229.86,,
2014/9/26 22:36,1.111,0.087,249.06,0.186,187.74,0.197,281.14,0.159,309.9,0.076,226.61,,
2014/9/26 22:38,1.163,0.05,239.83,0.283,293.49,0.244,296.57,0.34,246.76,0.142,268.79,,
2014/9/26 22:40,1.212,0.076,233.58,0.166,309.14,0.13,262.06,0.142,297.29,0.278,295.55,,
2014/9/26 22:42,1.263,0.252,268.41,0.295,241.7,0.098,350.63,0.121,279.07,0.228,269.75,,
2014/9/26 22:44,1.318,0.243,315.67,0.294,310.18,0.178,255.34,0.258,305.54,0.14,275.34,,
2014/9/26 22:46,1.363,0.253,221.63,0.3,299.13,0.315,306.21,0.061,160.97,0.14,326.99,,
2014/9/26 22:48,1.412,0.251,300.96,0.057,5.01,0.038,352.5,0.136,356.63,0.132,276.53,,
2014/9/26 22:50,1.459,0.127,308.31,0.117,341.1,0.309,321.83,0.138,250.12,0.119,287.07,,
2014/9/26 22:52,1.507,0.048,284.62,0.155,317.35,0.175,251.36,0.266,278.43,0.116,307.27,,
2014/9/26 22:54,1.553,0.309,317.49,0.181,281.81,0.246,290.94,0.192,297.63,0.105,241,,
2014/9/26 22:56,1.601,0.158,266.02,0.244,243.23,0.256,305.12,0.049,40.86,0.278,286.94,,
2014/9/26 22:58,1.642,0.258,321.93,0.128,270,0.053,355.68,0.266,275.17,0.096,297.37,,
2014/9/26 23:00,1.685,0.317,311.03,0.177,310.88,0.135,279.39,0.041,226.97,0.106,279.82,,
2014/9/26 23:02,1.726,0.238,277.96,0.159,346.57,0.096,274.17,0.111,292.86,0.129,305.54,,
2014/9/26 23:04,1.769,0.233,260.62,0.41,270.14,0.246,292.49,0.292,248.71,0.386,285.15,,
2014/9/26 23:06,1.807,0.166,344.96,0.174,311.03,0.233,303.62,0.174,202.59,0.114,269.5,0.49,
2014/9/26 23:08,1.842,0.25,340.84,0.143,228.4,0.114,2.51,0.183,300.91,0.143,315,0.38,
2014/9/26 23:10,1.88,0.214,292.5,0.242,280.24,0.096,296.03,0.236,273.15,0.248,303.31,0.3,
2014/9/26 23:12,1.915,0.21,300.59,0.313,316.94,0.139,252.35,0.269,289.31,0.137,290.56,0.3,
2014/9/26 23:14,1.951,0.368,275.77,0.313,279.55,0.075,307.94,0.198,247.71,0.135,251.03,0.27,
2014/9/26 23:16,1.984,0.206,289.58,0.058,326.31,0.121,318.01,0.269,264.88,0.301,243.95,0.27,
2014/9/26 23:18,2.019,0.27,246.86,0.26,286.07,0.192,320.92,0.209,312.68,0.249,306.69,0.27,
2014/9/26 23:20,2.048,0.118,196.28,0.336,256.75,0.019,321.34,0.268,261.63,0.255,278.8,0.27,0.25
2014/9/26 23:22,2.081,0.284,334.52,0.202,326.94,0.244,287.17,0.15,287.47,0.117,310.5,0.27,0.25
2014/9/26 23:24,2.109,0.108,2.12,0.148,326.31,0.174,291.99,0.197,305.3,0.2,306.47,0.27,0.25
2014/9/26 23:26,2.139,0.194,326.96,0.127,313.73,0.275,235.5,0.151,254.68,0.145,253.19,0.27,0.23
2014/9/26 23:28,2.17,0.152,304.84,0.145,303.14,0.158,259.82,0.233,284.39,0.147,302.5,0.27,0.24
2014/9/26 23:30,2.198,0.158,263.82,0.323,269.47,0.356,294.91,0.309,259.38,0.052,146,0.27,0.23
2014/9/26 23:32,2.229,0.269,253.38,0.093,317.19,0.166,308.88,0.101,261.47,0.315,264.72,0.27,0.24
2014/9/26 23:34,2.253,0.224,254.72,0.246,321.59,0.217,292.44,0.255,226.11,0.253,327.25,0.27,0.25
2014/9/26 23:36,2.284,0.212,274.07,0.199,272.3,0.129,274.87,0.084,168.29,0.164,303.79,0.27,0.24
2014/9/26 23:38,2.308,0.181,271.27,0.219,268.95,0.094,263.25,0.108,298.23,0.202,314.6,0.26,0.23
2014/9/26 23:40,2.33,0.191,221.61,0.252,271.36,0.163,332.65,0.172,281.77,0.057,266.99,0.26,0.23
2014/9/26 23:42,2.36,0.114,251.57,0.208,343.49,0.19,300.08,0.275,316.33,0.327,283.99,0.26,0.24
2014/9/26 23:44,2.382,0.068,348.2,0.145,328.5,0.222,318.84,0.313,289.42,0.165,275.57,0.26,0.22
2014/9/26 23:46,2.408,0.128,209.97,0.03,223.67,0.2,302.74,0.141,235.97,0.19,283.38,0.26,0.22
2014/9/26 23:48,2.432,0.005,306.87,0.118,262.69,0.053,232.7,0.076,318.18,0.13,296.57,0.27,0.21
2014/9/26 23:50,2.457,0.134,223.79,0.089,275.14,0.068,301.11,0.262,286.43,0.151,300.31,0.26,0.21
2014/9/26 23:52,2.474,0.127,299.8,0.061,245.94,0.226,290.44,0.156,255.87,0.123,247.59,0.26,0.2
2014/9/26 23:54,2.496,0.039,248.75,0.033,117.35,0.229,270,0.242,303.89,0.047,47.56,0.22,0.2
2014/9/26 23:56,2.519,0.143,278.47,0.185,339.41,0.219,277.35,0.122,260.54,0.055,263.77,0.22,0.19
2014/9/26 23:58,2.538,0.074,244.47,0.221,17.62,0.15,261.98,0.116,235.49,0.204,270,0.22,0.19
2014/9/27 0:00,2.56,0.24,344.51,0.142,355.57,0.1,286.81,0.127,215.7,0.139,251.57,0.22,0.19
2014/9/27 0:02,2.584,0.255,275.4,0.054,170.36,0.138,290.8,0.241,273.09,0.129,259.73,0.22,0.18
2014/9/27 0:04,2.603,0.111,197.29,0.283,317.29,0.104,295.58,0.191,322.23,0.183,310.13,0.22,0.18
2014/9/27 0:06,2.621,0.093,14.34,0.173,332.1,0.179,317.94,0.21,258.74,0.113,193.3,0.22,0.19
2014/9/27 0:08,2.64,0.218,252.06,0.123,158.46,0.134,259.7,0.166,279.69,0.271,339.49,0.22,0.2
2014/9/27 0:10,2.666,0.042,19.29,0.064,226.89,0.036,238.5,0.192,355.51,0.189,247.24,0.26,0.19
2014/9/27 0:12,2.686,0.082,75.96,0.047,18.43,0.083,174.49,0.07,240.87,0.106,288.78,0.26,0.2
2014/9/27 0:14,2.704,0.105,249.32,0.072,339.81,0.043,30.74,0.171,337.64,0.177,341.57,0.22,0.2
2014/9/27 0:16,2.727,0.13,324.36,0.061,81.47,0.213,242.95,0.07,134.42,0.076,299.93,0.26,0.19
2014/9/27 0:18,2.744,0.088,326.13,0.289,198.75,0.118,326.45,0.27,124.45,0.073,269.22,0.22,0.18
2014/9/27 0:20,2.761,0.24,323.99,0.108,310.89,0.241,57.36,0.153,25.06,0.072,4.76,0.22,0.18
2014/9/27 0:22,2.778,0.012,131.63,0.111,24.95,0.149,21.73,0.1,6.91,0.083,235.35,0.22,0.18
2014/9/27 0:24,2.798,0.144,272.39,0.078,101.02,0.096,315.84,0.133,357.85,0.097,245.56,0.22,0.18
2014/9/27 0:26,2.817,0.087,319.69,0.113,308.19,0.235,337.7,0.115,54.23,0.086,304.06,0.22,0.18
2014/9/27 0:28,2.84,0.244,25.73,0.119,252.93,0.258,78.82,0.158,226.02,0.122,357.18,0.22,0.16
2014/9/27 0:30,2.853,0.162,279.23,0.074,333.43,0.242,163.66,0.108,308.99,0.101,4.53,0.22,0.18
2014/9/27 0:32,2.87,0.068,40.24,0.088,187.21,0.201,327.42,0.041,264.43,0.13,12.86,0.22,0.17
2014/9/27 0:34,2.887,0.03,189.46,0.109,250.24,0.055,242.97,0.089,244.59,0.087,308.45,0.22,0.17
2014/9/27 0:36,2.899,0.08,184.29,0.09,187.68,0.291,234.23,0.121,249.78,0.078,330.16,0.22,0.16
2014/9/27 0:38,2.916,0.154,310,0.037,345.96,0.047,261.35,0.105,223.08,0.071,334.16,0.17,0.16
2014/9/27 0:40,2.932,0.099,96.98,0.121,150.9,0.064,336.22,0.167,105.29,0.022,21.8,0.22,0.17
2014/9/27 0:42,2.945,0.155,208.05,0.089,258.31,0.081,335.03,0.042,31.43,0.02,45,0.22,0.16
2014/9/27 0:44,2.963,0.201,304.64,0.134,315.6,0.045,168.44,0.151,143.05,0.046,93.73,0.22,0.17
2014/9/27 0:46,2.982,0.064,18.15,0.12,236.18,0.117,248.47,0.097,355.87,0.016,50.19,0.22,0.16
2014/9/27 0:48,2.991,0.12,208.92,0.14,280.27,0.191,231.57,0.164,336.25,0.11,203.06,0.22,0.16
2014/9/27 0:50,3.005,0.141,276.92,0.143,261.53,0.032,291.8,0.123,292.41,0.01,180,0.22,0.16
2014/9/27 0:52,3.021,0.17,347.76,0.072,89.2,0.103,50.91,0.211,0,0.187,213.44,0.22,0.16
2014/9/27 0:54,3.03,0.12,262.34,0.166,0.35,0.181,274.45,0.091,58.06,0.136,247.02,0.22,0.16
2014/9/27 0:56,3.038,0.052,11.09,0.163,336.89,0.01,185.71,0.034,216.53,0.12,207.2,0.17,0.16
2014/9/27 0:58,3.052,0.063,355.46,0.128,216.42,0.053,97.52,0.039,267.06,0.07,336.37,0.22,0.16
2014/9/27 1:00,3.058,0.147,151.51,0.129,110.4,0.112,305.54,0.049,303.37,0.046,111.57,0.22,0.15
2014/9/27 1:02,3.074,0.006,251.57,0.091,206,0.078,0,0.11,289.09,0.035,351.87,0.17,0.15
2014/9/27 1:04,3.082,0.196,22.78,0.04,357.14,0.146,309.15,0.179,35.46,0.094,358.78,0.17,0.15
2014/9/27 1:06,3.096,0.012,214.99,0.093,268.15,0.215,343.25,0.177,59.81,0.116,193.44,0.22,0.14
2014/9/27 1:08,3.102,0.077,77.96,0.204,15.06,0.061,231.63,0.102,96.78,0.058,39.43,0.17,0.14
2014/9/27 1:10,3.109,0.088,44.54,0.192,284.47,0.047,276.07,0.118,207.22,0.149,213.26,0.17,0.13
2014/9/27 1:12,3.116,0.015,74.05,0.154,331.77,0.18,34.57,0.127,45.32,0.031,181.85,0.17,0.13
2014/9/27 1:14,3.116,0.106,182.7,0.134,33.45,0.087,108.85,0.117,118.1,0.118,210.05,0.17,0.12
2014/9/27 1:16,3.125,0.145,350.86,0.1,143.93,0.042,325.56,0.069,160.51,0.07,331.98,0.17,0.12
2014/9/27 1:18,3.133,0.065,344.9,0.055,204.7,0.165,285.8,0.105,88.91,0.031,262.65,0.17,0.12
2014/9/27 1:20,3.134,0.054,316.51,0.071,144.74,0.204,318.18,0.349,321.16,0.219,250.57,0.17,0.12
2014/9/27 1:22,3.136,0.088,74.23,0.085,58.92,0.058,45,0.114,65.68,0.211,88.1,0.17,0.12
2014/9/27 1:24,3.137,0.119,310.91,0.144,106.93,0.092,207.12,0.124,355.39,0.128,318.48,0.17,0.12
2014/9/27 1:26,3.144,0.055,30.78,0.131,190.97,0.058,298.77,0.102,243.94,0.022,90,0.17,0.12
2014/9/27 1:28,3.145,0.184,141.63,0.066,307.04,0.039,203.96,0.016,273.58,0.085,173.96,0.17,0.12
2014/9/27 1:30,3.142,0.158,325.3,0.071,74.39,0.147,102.99,0.102,48.97,0.313,160,0.17,0.12
2014/9/27 1:32,3.135,0.048,247.75,0.123,255.4,0.128,72.7,0.136,206.57,0.013,321.34,0.17,0.12
2014/9/27 1:34,3.14,0.145,16.05,0.063,356.37,0.098,68.42,0.06,236.58,0.162,347.16,0.17,0.12
2014/9/27 1:36,3.135,0.039,300.47,0.071,259.48,0.076,77.8,0.182,96.31,0.124,177.23,0.17,0.12
2014/9/27 1:38,3.135,0.192,78.87,0.098,166.39,0.126,266.37,0.114,161.57,0.013,206.57,0.17,0.11
2014/9/27 1:40,3.134,0.124,4.15,0.137,38.2,0.218,358.42,0.16,66,0.102,338.2,0.12,0.11
2014/9/27 1:42,3.133,0.145,143.68,0.162,126.44,0.118,358.06,0.101,167.47,0.131,319.64,0.17,0.11
2014/9/27 1:44,3.133,0.066,173.09,0.196,23.43,0.201,24.14,0.166,243.59,0.179,220.71,0.17,0.11
2014/9/27 1:46,3.133,0.068,312.61,0.08,5.71,0.034,78.02,0.078,20.3,0.154,345.69,0.17,0.11
2014/9/27 1:48,3.137,0.138,63.81,0.03,97.59,0.172,117.31,0.074,169.9,0.15,70.11,0.17,0.11
2014/9/27 1:50,3.133,0.061,37.63,0.137,301.25,0.169,174.56,0.056,258.69,0.244,83.4,0.12,0.11
2014/9/27 1:52,3.133,0.126,281.4,0.28,202.9,0.096,101.43,0.195,90.29,0.09,91.27,0.12,0.11
2014/9/27 1:54,3.132,0.083,41.58,0.131,154.22,0.095,293.59,0.283,71.44,0.129,93.99,0.12,0.11
2014/9/27 1:56,3.128,0.094,310.27,0.147,295.35,0.177,18.43,0.045,233.13,0.032,1.79,0.12,0.11
2014/9/27 1:58,3.131,0.032,318.81,0.262,162.26,0.096,253.64,0.241,42.82,0.072,308.78,0.12,0.11
2014/9/27 2:00,3.131,0.094,36.75,0.128,8.07,0.154,109.38,0.26,113.11,0.247,36.27,0.12,0.11
2014/9/27 2:02,3.126,0.201,342.02,0.071,34.14,0.129,155.22,0.074,113.81,0.115,322.04,0.12,0.11
2014/9/27 2:04,3.128,0.203,148.11,0.213,48.61,0.111,22.18,0.26,18.37,0.117,338.47,0.12,0.11
2014/9/27 2:06,3.13,0.12,73.99,0.109,193.78,0.082,253.77,0.313,48.11,0.083,157.43,0.12,0.11
2014/9/27 2:08,3.126,0.06,130.29,0.112,133.55,0.052,191.09,0.378,118.8,0.078,102.61,0.12,0.11
2014/9/27 2:10,3.118,0.209,237.91,0.152,33.17,0.076,148.39,0.144,38.54,0.188,13.82,0.12,0.11
2014/9/27 2:12,3.122,0.151,29.28,0.121,290.83,0.193,253.16,0.053,88.92,0.029,112.17,0.12,0.11
2014/9/27 2:14,3.128,0.031,11.31,0.086,335.22,0.141,30.2,0.071,35.26,0.191,71.66,0.12,0.11
2014/9/27 2:16,3.103,0.128,81.93,0.225,165.35,0.153,92.62,0.213,104.69,0.062,56.82,0.12,0.11
2014/9/27 2:18,3.108,0.131,252.26,0.149,46.64,0.112,294.27,0.178,193.33,0.076,127.02,0.12,0.11
2014/9/27 2:20,3.097,0.145,46.4,0.304,17.24,0.029,126.47,0.06,270,0.136,63.25,0.12,0.11
2014/9/27 2:22,3.085,0.039,261.25,0.038,286.99,0.076,327.36,0.191,63.17,0.088,111.32,0.12,0.11
2014/9/27 2:24,3.07,0.141,12.26,0.12,57.24,0.099,73.02,0.076,80.17,0.154,78.4,0.12,0.11
2014/9/27 2:26,3.057,0.138,61.39,0.096,311.63,0.171,335.08,0.311,32.01,0.088,45.46,0.12,0.11
2014/9/27 2:28,3.043,0.04,94.29,0.111,100.91,0.228,100.62,0.084,214.82,0.037,181.55,0.12,0.11
2014/9/27 2:30,3.025,0.112,149.3,0.045,132.27,0.115,77.42,0.208,27.18,0.104,305.22,0.12,0.11
2014/9/27 2:32,3.011,0.05,344.85,0.226,146.38,0.072,227.25,0.089,333.15,0.1,121.16,0.12,0.11
2014/9/27 2:34,2.992,0.066,142.43,0.244,41.52,0.132,276.1,0.109,88.95,0.19,149.24,0.12,0.11
2014/9/27 2:36,2.979,0.167,173.47,0.103,184.44,0.073,64.84,0.217,51.55,0.254,73.99,0.12,0.11
2014/9/27 2:38,2.957,0.122,72.9,0.094,216.75,0.223,115.53,0.034,79.7,0.198,50.93,0.12,0.11
2014/9/27 2:40,2.946,0.205,203.57,0.208,80.04,0.067,110.85,0.224,67.1,0.132,110.35,0.12,0.11
2014/9/27 2:42,2.927,0.123,120.72,0.025,106.26,0.093,117.67,0.089,98.4,0.29,107.68,0.12,0.11
2014/9/27 2:44,2.913,0.114,106.84,0.178,120.47,0.145,313.6,0.076,239.04,0.188,47.38,0.12,0.1
2014/9/27 2:46,2.897,0.095,41.58,0.207,82.77,0.163,81.52,0.211,57.22,0.073,83.75,0.11,0.1
2014/9/27 2:48,2.875,0.095,1.21,0.148,356.91,0.181,110.33,0.174,61.52,0.127,150.81,0.11,0.1
2014/9/27 2:50,2.854,0.066,159.65,0.186,66.88,0.13,33.08,0.181,136.34,0.082,115.94,0.11,0.1
2014/9/27 2:52,2.831,0.035,8.13,0.109,39.81,0.147,61.17,0.041,342.9,0.216,49.89,0.11,0.1
2014/9/27 2:54,2.805,0.039,158.75,0.107,100.26,0.036,342.07,0.125,341.27,0.168,133.79,0.12,0.1
2014/9/27 2:56,2.779,0.129,27.76,0.048,326.98,0.101,313.8,0.139,60.66,0.153,79.06,0.11,0.1
2014/9/27 2:58,2.755,0.125,127.87,0.257,48.94,0.215,73.51,0.169,119.45,0.14,80.94,0.11,0.1
2014/9/27 3:00,2.727,0.127,87.3,0.112,44.27,0.126,69.13,0.103,144.46,0.159,42.44,0.11,0.1
2014/9/27 3:02,2.703,0.104,319.28,0.131,66.57,0.14,62.89,0.19,63.71,0.1,94,0.11,0.1
2014/9/27 3:04,2.682,0.143,50.09,0.061,142.37,0.09,48.15,0.18,99.25,0.12,150.67,0.11,0.1
2014/9/27 3:06,2.657,0.051,116.57,0.164,92.1,0.338,97.31,0.13,112.62,0.084,173.88,0.11,0.1
2014/9/27 3:08,2.627,0.058,26.57,0.159,4.7,0.081,92.83,0.267,113.11,0.192,71.75,0.17,0.1
2014/9/27 3:10,2.604,0.152,331.75,0.188,92.13,0.157,82.33,0.176,122.7,0.321,141.2,0.26,0.11
2014/9/27 3:12,2.586,0.146,97.85,0.078,191.02,0.075,54.2,0.276,76.17,0.183,51.44,0.3,0.17
2014/9/27 3:14,2.557,0.196,102.69,0.099,71.75,0.112,58.16,0.099,95.19,0.174,108.12,0.26,0.13
2014/9/27 3:16,2.535,0.125,81.74,0.054,102.76,0.065,131.27,0.074,9.33,0.18,42.98,0.27,0.17
2014/9/27 3:18,2.502,0.075,139.32,0.168,57.63,0.082,91.4,0.187,100.77,0.246,64.79,0.26,0.14
2014/9/27 3:20,2.481,0.093,225,0.118,68.65,0.067,161.83,0.15,63.43,0.177,106.79,0.12,0.11
2014/9/27 3:22,2.459,0.14,66.37,0.195,125.81,0.136,18.43,0.064,123.44,0.119,136.36,0.12,0.11
2014/9/27 3:24,2.44,0.06,137.02,0.013,98.75,0.145,58.83,0.167,106.7,0.185,116.29,0.12,0.1
2014/9/27 3:26,2.417,0.206,117.19,0.095,90.6,0.112,122.55,0.155,111.25,0.166,141.12,0.11,0.1
2014/9/27 3:28,2.396,0.142,159.78,0.12,172.82,0.163,71.45,0.104,133.83,0.13,34.3,0.12,0.11
2014/9/27 3:30,2.372,0.115,170.46,0.106,49.22,0.087,208.93,0.12,79.44,0.141,7.33,0.11,0.1
2014/9/27 3:32,2.348,0.095,136.27,0.087,173.37,0.16,188.64,0.055,152.97,0.046,102.53,0.11,0.1
2014/9/27 3:34,2.33,0.18,167.12,0.267,73.67,0.17,115.36,0.028,132.14,0.144,102.88,0.11,0.1
2014/9/27 3:36,2.31,0.053,252.58,0.221,56.24,0.134,116.57,0.211,31.43,0.236,81.73,0.11,0.1
2014/9/27 3:38,2.286,0.078,118.2,0.069,72.35,0.114,15.74,0.109,50.93,0.021,180,0.11,0.1
2014/9/27 3:40,2.271,0.179,57.55,0.107,65.82,0.234,43.1,0.167,74.38,0.165,71.24,0.11,0.1
2014/9/27 3:42,2.254,0.133,134.39,0.111,50.86,0.165,86.53,0.218,66.14,0.062,114.9,0.11,0.1
2014/9/27 3:44,2.236,0.221,115.75,0.137,89.58,0.215,89.2,0.371,139.48,0.216,156.52,0.12,0.11
2014/9/27 3:46,2.219,0.35,85.58,0.221,171.94,0.227,51.97,0.191,168.22,0.176,122.7,0.12,0.11
2014/9/27 3:48,2.196,0.292,103.89,0.121,79.53,0.279,87.54,0.13,87.8,0.251,99.65,0.12,0.11
2014/9/27 3:50,2.179,0.154,57.76,0.252,89.09,0.195,57.78,0.175,155.64,0.202,107.27,0.11,0.1
2014/9/27 3:52,2.163,0.252,91.82,0.111,100.4,0.187,94.3,0.166,82.02,0.434,95.03,0.11,0.1
2014/9/27 3:54,2.142,0.118,33.55,0.142,90.81,0.125,56.44,0.169,1.02,0.358,122.58,0.11,0.11
2014/9/27 3:56,2.127,0.247,80.19,0.062,199.9,0.257,43.9,0.229,76.09,0.169,96.79,0.11,0.1
2014/9/27 3:58,2.109,0.094,180.61,0.057,39.29,0.191,85.19,0.098,109.73,0.184,90.93,0.11,0.1
2014/9/27 4:00,2.09,0.156,120.84,0.169,78.02,0.177,53.97,0.171,99.08,0.238,67.53,0.11,0.1
2014/9/27 4:02,2.075,0.187,97.05,0.182,93.14,0.09,345.19,0.322,89.47,0.201,65.34,0.12,0.1
2014/9/27 4:04,2.059,0.181,103.73,0.111,78.08,0.163,80.83,0.181,78.5,0.129,86.89,0.11,0.1
2014/9/27 4:06,2.039,0.046,4.97,0.373,63.02,0.252,100.06,0.141,68.35,0.313,111.73,0.12,0.1
2014/9/27 4:08,2.019,0.339,89.83,0.214,144.31,0.234,57.94,0.197,137.47,0.234,71.33,0.12,
2014/9/27 4:10,2.002,0.094,76.41,0.363,47.91,0.161,149.46,0.137,97.95,0.162,111.01,0.11,
2014/9/27 4:12,1.984,0.11,83.2,0.246,69.8,0.238,72.4,0.169,82.87,0.232,108.36,0.11,
2014/9/27 4:14,1.963,0.218,92.1,0.085,95.38,0.31,76.77,0.3,94.4,0.106,42.71,0.11,
2014/9/27 4:16,1.941,0.161,90,0.219,86.34,0.278,175.66,0.158,100.18,0.207,78.31,0.12,
2014/9/27 4:18,1.93,0.268,88.72,0.15,129.32,0.143,35.35,0.341,61.03,0.06,78.5,0.12,
2014/9/27 4:20,1.916,0.055,139.4,0.184,106.37,0.144,108.69,0.183,117.96,0.281,78.49,0.12,
2014/9/27 4:22,1.896,0.161,116.57,0.255,97.65,0.206,158.3,0.063,161.57,0.201,107.71,0.11,
2014/9/27 4:24,1.874,0.117,81.66,0.214,81.95,0.102,108.26,0.066,90,0.233,122.19,0.11,
2014/9/27 4:26,1.852,0.152,104.49,0.177,108.74,0.195,72.96,0.231,67.09,0.245,22.06,0.11,
2014/9/27 4:28,1.837,0.128,353.26,0.052,163.3,0.105,27.3,0.195,19.18,0.114,104.77,0.12,
2014/9/27 4:30,1.823,0.167,215.02,0.272,91.05,0.172,78.23,0.23,61.21,0.288,104.91,0.12,
2014/9/27 4:32,1.807,0.206,18.43,0.08,81.36,0.191,211.94,0.194,91.48,0.176,133.39,0.12,
2014/9/27 4:34,1.789,0.134,173.57,0.164,132.27,0.194,118.68,0.217,95.55,0.138,109.09,0.12,
2014/9/27 4:36,1.767,0.121,90.95,0.246,73.93,0.164,47.73,0.137,99.67,0.124,129.09,,
2014/9/27 4:38,1.75,0.091,14.04,0.041,90,0.144,59.51,0.249,146.95,0.034,168.02,,
2014/9/27 4:40,1.731,0.179,152.72,0.163,175.41,0.183,98.17,0.163,114.68,0.097,92.95,,
2014/9/27 4:42,1.717,0.107,98.58,0.225,39.77,0.113,37.79,0.2,88.85,0.34,94.55,,
2014/9/27 4:44,1.699,0.294,127.69,0.202,100.53,0.289,86.42,0.282,117.93,0.193,120.15,,
2014/9/27 4:46,1.683,0.124,46.64,0.156,29.52,0.129,60.86,0.078,95.86,0.174,113.33,,
2014/9/27 4:48,1.667,0.07,64.54,0.237,92.9,0.164,101.58,0.06,203.57,0.203,96.22,,
2014/9/27 4:50,1.655,0.201,68.68,0.262,85.62,0.077,35.54,0.177,146.76,0.241,42.31,,
2014/9/27 4:52,1.635,0.061,152.59,0.04,113.39,0.308,126.16,0.232,112.26,0.206,65.3,,
2014/9/27 4:54,1.617,0.136,63.25,0.131,56.19,0.165,109.86,0.277,112.3,0.1,51.52,,
2014/9/27 4:56,1.594,0.137,41.15,0.215,91.33,0.137,59.32,0.164,13.36,0.291,125.49,,
2014/9/27 4:58,1.576,0.148,116.05,0.226,61.51,0.215,69.88,0.249,104.65,0.037,209.36,,
2014/9/27 5:00,1.566,0.168,95.81,0.272,123.92,0.115,146.03,0.1,63.18,0.281,86.12,,
2014/9/27 5:02,1.542,0.072,41.63,0.265,86.98,0.138,57.69,0.135,80.61,0.162,88.59,,
2014/9/27 5:04,1.525,0.173,112.72,0.16,158.73,0.14,83.03,0.24,124.15,0.188,104.48,,
2014/9/27 5:06,1.511,0.106,139.22,0.24,71.57,0.18,76.81,0.173,68.32,0.423,94.74,,
2014/9/27 5:08,1.487,0.164,95.61,0.165,83.74,0.244,104.26,0.224,138.98,0.119,82.28,,
2014/9/27 5:10,1.466,0.247,104.32,0.117,43.62,0.33,75.63,0.17,96.75,0.268,92.99,,
2014/9/27 5:12,1.45,0.138,94.14,0.313,142.4,0.193,71.57,0.153,111.87,0.112,49.34,,
